Time,Region,Material,value
2039,OAS,ABS_ASA_SAN,0.2876
2039,SSA,ABS_ASA_SAN,0.2743
2039,EUR,ABS_ASA_SAN,0.3308
2039,NEU,ABS_ASA_SAN,0.281
2039,MEA,ABS_ASA_SAN,0.2733
2039,REF,ABS_ASA_SAN,0.2708
2039,CAZ,ABS_ASA_SAN,0.2774
2039,CHA,ABS_ASA_SAN,0.3499
2039,IND,ABS_ASA_SAN,0.3022
2039,JPN,ABS_ASA_SAN,0.2971
2039,USA,ABS_ASA_SAN,0.2791
2040,LAM,ABS_ASA_SAN,0.3007
2040,OAS,ABS_ASA_SAN,0.2978
2040,SSA,ABS_ASA_SAN,0.2857
2040,EUR,ABS_ASA_SAN,0.3371
2040,NEU,ABS_ASA_SAN,0.2918
2040,MEA,ABS_ASA_SAN,0.2849
2040,REF,ABS_ASA_SAN,0.2825
2040,CAZ,ABS_ASA_SAN,0.2885
2040,CHA,ABS_ASA_SAN,0.3545
2040,IND,ABS_ASA_SAN,0.3111
2040,JPN,ABS_ASA_SAN,0.3065
2040,USA,ABS_ASA_SAN,0.2901
2041,LAM,ABS_ASA_SAN,0.3106
2041,OAS,ABS_ASA_SAN,0.308
2041,SSA,ABS_ASA_SAN,0.2972
2041,EUR,ABS_ASA_SAN,0.3434
2041,NEU,ABS_ASA_SAN,0.3026
2041,MEA,ABS_ASA_SAN,0.2964
2041,REF,ABS_ASA_SAN,0.2943
2041,CAZ,ABS_ASA_SAN,0.2997
2041,CHA,ABS_ASA_SAN,0.359
2041,IND,ABS_ASA_SAN,0.32
2041,JPN,ABS_ASA_SAN,0.3158
2041,USA,ABS_ASA_SAN,0.3011
2042,LAM,ABS_ASA_SAN,0.3206
2042,OAS,ABS_ASA_SAN,0.3182
2042,SSA,ABS_ASA_SAN,0.3086
2042,EUR,ABS_ASA_SAN,0.3497
2042,NEU,ABS_ASA_SAN,0.3134
2042,MEA,ABS_ASA_SAN,0.3079
2042,REF,ABS_ASA_SAN,0.306
2042,CAZ,ABS_ASA_SAN,0.3108
2042,CHA,ABS_ASA_SAN,0.3636
2042,IND,ABS_ASA_SAN,0.3289
2042,JPN,ABS_ASA_SAN,0.3252
2042,USA,ABS_ASA_SAN,0.3121
2043,LAM,ABS_ASA_SAN,0.3305
2043,OAS,ABS_ASA_SAN,0.3285
2043,SSA,ABS_ASA_SAN,0.32
2043,EUR,ABS_ASA_SAN,0.356
2043,NEU,ABS_ASA_SAN,0.3243
2043,MEA,ABS_ASA_SAN,0.3194
2043,REF,ABS_ASA_SAN,0.3178
2043,CAZ,ABS_ASA_SAN,0.322
2043,CHA,ABS_ASA_SAN,0.3681
2043,IND,ABS_ASA_SAN,0.3378
2043,JPN,ABS_ASA_SAN,0.3345
2043,USA,ABS_ASA_SAN,0.323
2044,LAM,ABS_ASA_SAN,0.3404
2044,OAS,ABS_ASA_SAN,0.3387
2044,SSA,ABS_ASA_SAN,0.3314
2044,EUR,ABS_ASA_SAN,0.3623
2044,NEU,ABS_ASA_SAN,0.3351
2044,MEA,ABS_ASA_SAN,0.3309
2044,REF,ABS_ASA_SAN,0.3295
2044,CAZ,ABS_ASA_SAN,0.3331
2044,CHA,ABS_ASA_SAN,0.3727
2044,IND,ABS_ASA_SAN,0.3467
2044,JPN,ABS_ASA_SAN,0.3439
2044,USA,ABS_ASA_SAN,0.334
2045,LAM,ABS_ASA_SAN,0.3504
2045,OAS,ABS_ASA_SAN,0.3489
2045,SSA,ABS_ASA_SAN,0.3429
2045,EUR,ABS_ASA_SAN,0.3686
2045,NEU,ABS_ASA_SAN,0.3459
2045,MEA,ABS_ASA_SAN,0.3424
2045,REF,ABS_ASA_SAN,0.3413
2045,CAZ,ABS_ASA_SAN,0.3443
2045,CHA,ABS_ASA_SAN,0.3772
2045,IND,ABS_ASA_SAN,0.3556
2045,JPN,ABS_ASA_SAN,0.3532
2045,USA,ABS_ASA_SAN,0.345
2046,LAM,ABS_ASA_SAN,0.3603
2046,OAS,ABS_ASA_SAN,0.3591
2046,SSA,ABS_ASA_SAN,0.3543
2046,EUR,ABS_ASA_SAN,0.3748
2046,NEU,ABS_ASA_SAN,0.3567
2046,MEA,ABS_ASA_SAN,0.3539
2046,REF,ABS_ASA_SAN,0.353
2046,CAZ,ABS_ASA_SAN,0.3554
2046,CHA,ABS_ASA_SAN,0.3818
2046,IND,ABS_ASA_SAN,0.3644
2046,JPN,ABS_ASA_SAN,0.3626
2046,USA,ABS_ASA_SAN,0.356
2047,LAM,ABS_ASA_SAN,0.3702
2047,OAS,ABS_ASA_SAN,0.3693
2047,SSA,ABS_ASA_SAN,0.3657
2047,EUR,ABS_ASA_SAN,0.3811
2047,NEU,ABS_ASA_SAN,0.3675
2047,MEA,ABS_ASA_SAN,0.3655
2047,REF,ABS_ASA_SAN,0.3648
2047,CAZ,ABS_ASA_SAN,0.3666
2047,CHA,ABS_ASA_SAN,0.3863
2047,IND,ABS_ASA_SAN,0.3733
2047,JPN,ABS_ASA_SAN,0.3719
2047,USA,ABS_ASA_SAN,0.367
2048,LAM,ABS_ASA_SAN,0.3801
2048,OAS,ABS_ASA_SAN,0.3796
2048,SSA,ABS_ASA_SAN,0.3771
2048,EUR,ABS_ASA_SAN,0.3874
2048,NEU,ABS_ASA_SAN,0.3784
2048,MEA,ABS_ASA_SAN,0.377
2048,REF,ABS_ASA_SAN,0.3765
2048,CAZ,ABS_ASA_SAN,0.3777
2048,CHA,ABS_ASA_SAN,0.3909
2048,IND,ABS_ASA_SAN,0.3822
2048,JPN,ABS_ASA_SAN,0.3813
2048,USA,ABS_ASA_SAN,0.378
2049,LAM,ABS_ASA_SAN,0.3901
2049,OAS,ABS_ASA_SAN,0.3898
2049,SSA,ABS_ASA_SAN,0.3886
2049,EUR,ABS_ASA_SAN,0.3937
2049,NEU,ABS_ASA_SAN,0.3892
2049,MEA,ABS_ASA_SAN,0.3885
2049,REF,ABS_ASA_SAN,0.3883
2049,CAZ,ABS_ASA_SAN,0.3889
2049,CHA,ABS_ASA_SAN,0.3954
2049,IND,ABS_ASA_SAN,0.3911
2049,JPN,ABS_ASA_SAN,0.3906
2049,USA,ABS_ASA_SAN,0.389
2050,LAM,ABS_ASA_SAN,0.4
2050,OAS,ABS_ASA_SAN,0.4
2050,SSA,ABS_ASA_SAN,0.4
2050,EUR,ABS_ASA_SAN,0.4
2050,NEU,ABS_ASA_SAN,0.4
2050,MEA,ABS_ASA_SAN,0.4
2050,REF,ABS_ASA_SAN,0.4
2050,CAZ,ABS_ASA_SAN,0.4
2050,CHA,ABS_ASA_SAN,0.4
2050,IND,ABS_ASA_SAN,0.4
2050,JPN,ABS_ASA_SAN,0.4
2050,USA,ABS_ASA_SAN,0.4
2051,LAM,ABS_ASA_SAN,0.4
2051,OAS,ABS_ASA_SAN,0.4
2051,SSA,ABS_ASA_SAN,0.4
2051,EUR,ABS_ASA_SAN,0.4
2051,NEU,ABS_ASA_SAN,0.4
2051,MEA,ABS_ASA_SAN,0.4
2051,REF,ABS_ASA_SAN,0.4
2051,CAZ,ABS_ASA_SAN,0.4
2051,CHA,ABS_ASA_SAN,0.4
2051,IND,ABS_ASA_SAN,0.4
2051,JPN,ABS_ASA_SAN,0.4
2051,USA,ABS_ASA_SAN,0.4
2052,LAM,ABS_ASA_SAN,0.4
2052,OAS,ABS_ASA_SAN,0.4
2052,SSA,ABS_ASA_SAN,0.4
2052,EUR,ABS_ASA_SAN,0.4
2052,NEU,ABS_ASA_SAN,0.4
2052,MEA,ABS_ASA_SAN,0.4
2052,REF,ABS_ASA_SAN,0.4
2052,CAZ,ABS_ASA_SAN,0.4
2052,CHA,ABS_ASA_SAN,0.4
2052,IND,ABS_ASA_SAN,0.4
2052,JPN,ABS_ASA_SAN,0.4
2052,USA,ABS_ASA_SAN,0.4
2053,LAM,ABS_ASA_SAN,0.4
2053,OAS,ABS_ASA_SAN,0.4
2053,SSA,ABS_ASA_SAN,0.4
2053,EUR,ABS_ASA_SAN,0.4
2053,NEU,ABS_ASA_SAN,0.4
2053,MEA,ABS_ASA_SAN,0.4
2053,REF,ABS_ASA_SAN,0.4
2053,CAZ,ABS_ASA_SAN,0.4
2053,CHA,ABS_ASA_SAN,0.4
2053,IND,ABS_ASA_SAN,0.4
2053,JPN,ABS_ASA_SAN,0.4
2053,USA,ABS_ASA_SAN,0.4
2054,LAM,ABS_ASA_SAN,0.4
2054,OAS,ABS_ASA_SAN,0.4
2054,SSA,ABS_ASA_SAN,0.4
2054,EUR,ABS_ASA_SAN,0.4
2054,NEU,ABS_ASA_SAN,0.4
2054,MEA,ABS_ASA_SAN,0.4
2054,REF,ABS_ASA_SAN,0.4
2054,CAZ,ABS_ASA_SAN,0.4
2054,CHA,ABS_ASA_SAN,0.4
2054,IND,ABS_ASA_SAN,0.4
2054,JPN,ABS_ASA_SAN,0.4
2054,USA,ABS_ASA_SAN,0.4
2055,LAM,ABS_ASA_SAN,0.4
2055,OAS,ABS_ASA_SAN,0.4
2055,SSA,ABS_ASA_SAN,0.4
2055,EUR,ABS_ASA_SAN,0.4
2055,NEU,ABS_ASA_SAN,0.4
2055,MEA,ABS_ASA_SAN,0.4
2055,REF,ABS_ASA_SAN,0.4
2055,CAZ,ABS_ASA_SAN,0.4
2055,CHA,ABS_ASA_SAN,0.4
2055,IND,ABS_ASA_SAN,0.4
2055,JPN,ABS_ASA_SAN,0.4
2055,USA,ABS_ASA_SAN,0.4
2056,LAM,ABS_ASA_SAN,0.4
2056,OAS,ABS_ASA_SAN,0.4
2056,SSA,ABS_ASA_SAN,0.4
2056,EUR,ABS_ASA_SAN,0.4
2056,NEU,ABS_ASA_SAN,0.4
2056,MEA,ABS_ASA_SAN,0.4
2056,REF,ABS_ASA_SAN,0.4
2056,CAZ,ABS_ASA_SAN,0.4
2056,CHA,ABS_ASA_SAN,0.4
2056,IND,ABS_ASA_SAN,0.4
2056,JPN,ABS_ASA_SAN,0.4
2056,USA,ABS_ASA_SAN,0.4
2057,LAM,ABS_ASA_SAN,0.4
2057,OAS,ABS_ASA_SAN,0.4
2057,SSA,ABS_ASA_SAN,0.4
2057,EUR,ABS_ASA_SAN,0.4
2057,NEU,ABS_ASA_SAN,0.4
2057,MEA,ABS_ASA_SAN,0.4
2057,REF,ABS_ASA_SAN,0.4
2057,CAZ,ABS_ASA_SAN,0.4
2057,CHA,ABS_ASA_SAN,0.4
2057,IND,ABS_ASA_SAN,0.4
2057,JPN,ABS_ASA_SAN,0.4
2057,USA,ABS_ASA_SAN,0.4
2058,LAM,ABS_ASA_SAN,0.4
2058,OAS,ABS_ASA_SAN,0.4
2058,SSA,ABS_ASA_SAN,0.4
2058,EUR,ABS_ASA_SAN,0.4
2058,NEU,ABS_ASA_SAN,0.4
2058,MEA,ABS_ASA_SAN,0.4
2058,REF,ABS_ASA_SAN,0.4
2058,CAZ,ABS_ASA_SAN,0.4
2058,CHA,ABS_ASA_SAN,0.4
2058,IND,ABS_ASA_SAN,0.4
2058,JPN,ABS_ASA_SAN,0.4
2058,USA,ABS_ASA_SAN,0.4
2059,LAM,ABS_ASA_SAN,0.4
2059,OAS,ABS_ASA_SAN,0.4
2059,SSA,ABS_ASA_SAN,0.4
2059,EUR,ABS_ASA_SAN,0.4
2059,NEU,ABS_ASA_SAN,0.4
2059,MEA,ABS_ASA_SAN,0.4
2059,REF,ABS_ASA_SAN,0.4
2059,CAZ,ABS_ASA_SAN,0.4
2059,CHA,ABS_ASA_SAN,0.4
2059,IND,ABS_ASA_SAN,0.4
2059,JPN,ABS_ASA_SAN,0.4
2059,USA,ABS_ASA_SAN,0.4
2060,LAM,ABS_ASA_SAN,0.4
2060,OAS,ABS_ASA_SAN,0.4
2060,SSA,ABS_ASA_SAN,0.4
2060,EUR,ABS_ASA_SAN,0.4
2060,NEU,ABS_ASA_SAN,0.4
2060,MEA,ABS_ASA_SAN,0.4
2060,REF,ABS_ASA_SAN,0.4
2060,CAZ,ABS_ASA_SAN,0.4
2060,CHA,ABS_ASA_SAN,0.4
2060,IND,ABS_ASA_SAN,0.4
2060,JPN,ABS_ASA_SAN,0.4
2060,USA,ABS_ASA_SAN,0.4
2061,LAM,ABS_ASA_SAN,0.4
2061,OAS,ABS_ASA_SAN,0.4
2061,SSA,ABS_ASA_SAN,0.4
2061,EUR,ABS_ASA_SAN,0.4
2061,NEU,ABS_ASA_SAN,0.4
2061,MEA,ABS_ASA_SAN,0.4
2061,REF,ABS_ASA_SAN,0.4
2061,CAZ,ABS_ASA_SAN,0.4
2061,CHA,ABS_ASA_SAN,0.4
2061,IND,ABS_ASA_SAN,0.4
2061,JPN,ABS_ASA_SAN,0.4
2061,USA,ABS_ASA_SAN,0.4
2062,LAM,ABS_ASA_SAN,0.4
2062,OAS,ABS_ASA_SAN,0.4
2062,SSA,ABS_ASA_SAN,0.4
2062,EUR,ABS_ASA_SAN,0.4
2062,NEU,ABS_ASA_SAN,0.4
2062,MEA,ABS_ASA_SAN,0.4
2062,REF,ABS_ASA_SAN,0.4
2062,CAZ,ABS_ASA_SAN,0.4
2062,CHA,ABS_ASA_SAN,0.4
2062,IND,ABS_ASA_SAN,0.4
2062,JPN,ABS_ASA_SAN,0.4
2062,USA,ABS_ASA_SAN,0.4
2063,LAM,ABS_ASA_SAN,0.4
2063,OAS,ABS_ASA_SAN,0.4
2063,SSA,ABS_ASA_SAN,0.4
2063,EUR,ABS_ASA_SAN,0.4
2063,NEU,ABS_ASA_SAN,0.4
2063,MEA,ABS_ASA_SAN,0.4
2063,REF,ABS_ASA_SAN,0.4
2063,CAZ,ABS_ASA_SAN,0.4
2063,CHA,ABS_ASA_SAN,0.4
2063,IND,ABS_ASA_SAN,0.4
2063,JPN,ABS_ASA_SAN,0.4
2063,USA,ABS_ASA_SAN,0.4
2064,LAM,ABS_ASA_SAN,0.4
2064,OAS,ABS_ASA_SAN,0.4
2064,SSA,ABS_ASA_SAN,0.4
2064,EUR,ABS_ASA_SAN,0.4
2064,NEU,ABS_ASA_SAN,0.4
2064,MEA,ABS_ASA_SAN,0.4
2064,REF,ABS_ASA_SAN,0.4
2064,CAZ,ABS_ASA_SAN,0.4
2064,CHA,ABS_ASA_SAN,0.4
2064,IND,ABS_ASA_SAN,0.4
2064,JPN,ABS_ASA_SAN,0.4
2064,USA,ABS_ASA_SAN,0.4
2065,LAM,ABS_ASA_SAN,0.4
2065,OAS,ABS_ASA_SAN,0.4
2065,SSA,ABS_ASA_SAN,0.4
2065,EUR,ABS_ASA_SAN,0.4
2065,NEU,ABS_ASA_SAN,0.4
2065,MEA,ABS_ASA_SAN,0.4
2065,REF,ABS_ASA_SAN,0.4
2065,CAZ,ABS_ASA_SAN,0.4
2065,CHA,ABS_ASA_SAN,0.4
2065,IND,ABS_ASA_SAN,0.4
2065,JPN,ABS_ASA_SAN,0.4
2065,USA,ABS_ASA_SAN,0.4
2066,LAM,ABS_ASA_SAN,0.4
2066,OAS,ABS_ASA_SAN,0.4
2066,SSA,ABS_ASA_SAN,0.4
2066,EUR,ABS_ASA_SAN,0.4
2066,NEU,ABS_ASA_SAN,0.4
2066,MEA,ABS_ASA_SAN,0.4
2066,REF,ABS_ASA_SAN,0.4
2066,CAZ,ABS_ASA_SAN,0.4
2066,CHA,ABS_ASA_SAN,0.4
2066,IND,ABS_ASA_SAN,0.4
2066,JPN,ABS_ASA_SAN,0.4
2066,USA,ABS_ASA_SAN,0.4
2067,LAM,ABS_ASA_SAN,0.4
2067,OAS,ABS_ASA_SAN,0.4
2067,SSA,ABS_ASA_SAN,0.4
2067,EUR,ABS_ASA_SAN,0.4
2067,NEU,ABS_ASA_SAN,0.4
2067,MEA,ABS_ASA_SAN,0.4
2067,REF,ABS_ASA_SAN,0.4
2067,CAZ,ABS_ASA_SAN,0.4
2067,CHA,ABS_ASA_SAN,0.4
2067,IND,ABS_ASA_SAN,0.4
2067,JPN,ABS_ASA_SAN,0.4
2067,USA,ABS_ASA_SAN,0.4
2068,LAM,ABS_ASA_SAN,0.4
2068,OAS,ABS_ASA_SAN,0.4
2068,SSA,ABS_ASA_SAN,0.4
2068,EUR,ABS_ASA_SAN,0.4
2068,NEU,ABS_ASA_SAN,0.4
2068,MEA,ABS_ASA_SAN,0.4
2068,REF,ABS_ASA_SAN,0.4
2068,CAZ,ABS_ASA_SAN,0.4
2068,CHA,ABS_ASA_SAN,0.4
2068,IND,ABS_ASA_SAN,0.4
2068,JPN,ABS_ASA_SAN,0.4
2068,USA,ABS_ASA_SAN,0.4
2069,LAM,ABS_ASA_SAN,0.4
2069,OAS,ABS_ASA_SAN,0.4
2069,SSA,ABS_ASA_SAN,0.4
2069,EUR,ABS_ASA_SAN,0.4
2069,NEU,ABS_ASA_SAN,0.4
2069,MEA,ABS_ASA_SAN,0.4
2069,REF,ABS_ASA_SAN,0.4
2069,CAZ,ABS_ASA_SAN,0.4
2069,CHA,ABS_ASA_SAN,0.4
2069,IND,ABS_ASA_SAN,0.4
2069,JPN,ABS_ASA_SAN,0.4
2069,USA,ABS_ASA_SAN,0.4
2070,LAM,ABS_ASA_SAN,0.4
2070,OAS,ABS_ASA_SAN,0.4
2070,SSA,ABS_ASA_SAN,0.4
2070,EUR,ABS_ASA_SAN,0.4
2070,NEU,ABS_ASA_SAN,0.4
2070,MEA,ABS_ASA_SAN,0.4
2070,REF,ABS_ASA_SAN,0.4
2070,CAZ,ABS_ASA_SAN,0.4
2070,CHA,ABS_ASA_SAN,0.4
2070,IND,ABS_ASA_SAN,0.4
2070,JPN,ABS_ASA_SAN,0.4
2070,USA,ABS_ASA_SAN,0.4
2071,LAM,ABS_ASA_SAN,0.4
2071,OAS,ABS_ASA_SAN,0.4
2071,SSA,ABS_ASA_SAN,0.4
2071,EUR,ABS_ASA_SAN,0.4
2071,NEU,ABS_ASA_SAN,0.4
2071,MEA,ABS_ASA_SAN,0.4
2071,REF,ABS_ASA_SAN,0.4
2071,CAZ,ABS_ASA_SAN,0.4
2071,CHA,ABS_ASA_SAN,0.4
2071,IND,ABS_ASA_SAN,0.4
2071,JPN,ABS_ASA_SAN,0.4
2071,USA,ABS_ASA_SAN,0.4
2072,LAM,ABS_ASA_SAN,0.4
2072,OAS,ABS_ASA_SAN,0.4
2072,SSA,ABS_ASA_SAN,0.4
2072,EUR,ABS_ASA_SAN,0.4
2072,NEU,ABS_ASA_SAN,0.4
2072,MEA,ABS_ASA_SAN,0.4
2072,REF,ABS_ASA_SAN,0.4
2072,CAZ,ABS_ASA_SAN,0.4
2072,CHA,ABS_ASA_SAN,0.4
2072,IND,ABS_ASA_SAN,0.4
2072,JPN,ABS_ASA_SAN,0.4
2072,USA,ABS_ASA_SAN,0.4
2073,LAM,ABS_ASA_SAN,0.4
2073,OAS,ABS_ASA_SAN,0.4
2073,SSA,ABS_ASA_SAN,0.4
2073,EUR,ABS_ASA_SAN,0.4
2073,NEU,ABS_ASA_SAN,0.4
2073,MEA,ABS_ASA_SAN,0.4
2073,REF,ABS_ASA_SAN,0.4
2073,CAZ,ABS_ASA_SAN,0.4
2073,CHA,ABS_ASA_SAN,0.4
2073,IND,ABS_ASA_SAN,0.4
2073,JPN,ABS_ASA_SAN,0.4
2073,USA,ABS_ASA_SAN,0.4
2074,LAM,ABS_ASA_SAN,0.4
2074,OAS,ABS_ASA_SAN,0.4
2074,SSA,ABS_ASA_SAN,0.4
2074,EUR,ABS_ASA_SAN,0.4
2074,NEU,ABS_ASA_SAN,0.4
2074,MEA,ABS_ASA_SAN,0.4
2074,REF,ABS_ASA_SAN,0.4
2074,CAZ,ABS_ASA_SAN,0.4
2074,CHA,ABS_ASA_SAN,0.4
2074,IND,ABS_ASA_SAN,0.4
2074,JPN,ABS_ASA_SAN,0.4
2074,USA,ABS_ASA_SAN,0.4
2075,LAM,ABS_ASA_SAN,0.4
2075,OAS,ABS_ASA_SAN,0.4
2075,SSA,ABS_ASA_SAN,0.4
2075,EUR,ABS_ASA_SAN,0.4
2075,NEU,ABS_ASA_SAN,0.4
2075,MEA,ABS_ASA_SAN,0.4
2075,REF,ABS_ASA_SAN,0.4
2075,CAZ,ABS_ASA_SAN,0.4
2075,CHA,ABS_ASA_SAN,0.4
2075,IND,ABS_ASA_SAN,0.4
2075,JPN,ABS_ASA_SAN,0.4
2075,USA,ABS_ASA_SAN,0.4
2076,LAM,ABS_ASA_SAN,0.4
2076,OAS,ABS_ASA_SAN,0.4
2076,SSA,ABS_ASA_SAN,0.4
2076,EUR,ABS_ASA_SAN,0.4
2076,NEU,ABS_ASA_SAN,0.4
2076,MEA,ABS_ASA_SAN,0.4
2076,REF,ABS_ASA_SAN,0.4
2076,CAZ,ABS_ASA_SAN,0.4
2076,CHA,ABS_ASA_SAN,0.4
2076,IND,ABS_ASA_SAN,0.4
2076,JPN,ABS_ASA_SAN,0.4
2076,USA,ABS_ASA_SAN,0.4
2077,LAM,ABS_ASA_SAN,0.4
2077,OAS,ABS_ASA_SAN,0.4
2077,SSA,ABS_ASA_SAN,0.4
2077,EUR,ABS_ASA_SAN,0.4
2077,NEU,ABS_ASA_SAN,0.4
2077,MEA,ABS_ASA_SAN,0.4
2077,REF,ABS_ASA_SAN,0.4
2077,CAZ,ABS_ASA_SAN,0.4
2077,CHA,ABS_ASA_SAN,0.4
2077,IND,ABS_ASA_SAN,0.4
2077,JPN,ABS_ASA_SAN,0.4
2077,USA,ABS_ASA_SAN,0.4
2078,LAM,ABS_ASA_SAN,0.4
2078,OAS,ABS_ASA_SAN,0.4
2078,SSA,ABS_ASA_SAN,0.4
2078,EUR,ABS_ASA_SAN,0.4
2078,NEU,ABS_ASA_SAN,0.4
2078,MEA,ABS_ASA_SAN,0.4
2078,REF,ABS_ASA_SAN,0.4
2078,CAZ,ABS_ASA_SAN,0.4
2078,CHA,ABS_ASA_SAN,0.4
2078,IND,ABS_ASA_SAN,0.4
2078,JPN,ABS_ASA_SAN,0.4
2078,USA,ABS_ASA_SAN,0.4
2079,LAM,ABS_ASA_SAN,0.4
2079,OAS,ABS_ASA_SAN,0.4
2079,SSA,ABS_ASA_SAN,0.4
2079,EUR,ABS_ASA_SAN,0.4
2079,NEU,ABS_ASA_SAN,0.4
2079,MEA,ABS_ASA_SAN,0.4
2079,REF,ABS_ASA_SAN,0.4
2079,CAZ,ABS_ASA_SAN,0.4
2079,CHA,ABS_ASA_SAN,0.4
2079,IND,ABS_ASA_SAN,0.4
2079,JPN,ABS_ASA_SAN,0.4
2079,USA,ABS_ASA_SAN,0.4
2080,LAM,ABS_ASA_SAN,0.4
2080,OAS,ABS_ASA_SAN,0.4
2080,SSA,ABS_ASA_SAN,0.4
2080,EUR,ABS_ASA_SAN,0.4
2080,NEU,ABS_ASA_SAN,0.4
2080,MEA,ABS_ASA_SAN,0.4
2080,REF,ABS_ASA_SAN,0.4
2080,CAZ,ABS_ASA_SAN,0.4
2080,CHA,ABS_ASA_SAN,0.4
2080,IND,ABS_ASA_SAN,0.4
2080,JPN,ABS_ASA_SAN,0.4
2080,USA,ABS_ASA_SAN,0.4
2081,LAM,ABS_ASA_SAN,0.4
2081,OAS,ABS_ASA_SAN,0.4
2081,SSA,ABS_ASA_SAN,0.4
2081,EUR,ABS_ASA_SAN,0.4
2081,NEU,ABS_ASA_SAN,0.4
2081,MEA,ABS_ASA_SAN,0.4
2081,REF,ABS_ASA_SAN,0.4
2081,CAZ,ABS_ASA_SAN,0.4
2081,CHA,ABS_ASA_SAN,0.4
2081,IND,ABS_ASA_SAN,0.4
2081,JPN,ABS_ASA_SAN,0.4
2081,USA,ABS_ASA_SAN,0.4
2082,LAM,ABS_ASA_SAN,0.4
2082,OAS,ABS_ASA_SAN,0.4
2082,SSA,ABS_ASA_SAN,0.4
2082,EUR,ABS_ASA_SAN,0.4
2082,NEU,ABS_ASA_SAN,0.4
2082,MEA,ABS_ASA_SAN,0.4
2082,REF,ABS_ASA_SAN,0.4
2082,CAZ,ABS_ASA_SAN,0.4
2082,CHA,ABS_ASA_SAN,0.4
2082,IND,ABS_ASA_SAN,0.4
2082,JPN,ABS_ASA_SAN,0.4
2082,USA,ABS_ASA_SAN,0.4
2083,LAM,ABS_ASA_SAN,0.4
2083,OAS,ABS_ASA_SAN,0.4
2083,SSA,ABS_ASA_SAN,0.4
2083,EUR,ABS_ASA_SAN,0.4
2083,NEU,ABS_ASA_SAN,0.4
2083,MEA,ABS_ASA_SAN,0.4
2083,REF,ABS_ASA_SAN,0.4
2083,CAZ,ABS_ASA_SAN,0.4
2083,CHA,ABS_ASA_SAN,0.4
2083,IND,ABS_ASA_SAN,0.4
2083,JPN,ABS_ASA_SAN,0.4
2083,USA,ABS_ASA_SAN,0.4
2084,LAM,ABS_ASA_SAN,0.4
2084,OAS,ABS_ASA_SAN,0.4
2084,SSA,ABS_ASA_SAN,0.4
2084,EUR,ABS_ASA_SAN,0.4
2084,NEU,ABS_ASA_SAN,0.4
2084,MEA,ABS_ASA_SAN,0.4
2084,REF,ABS_ASA_SAN,0.4
2084,CAZ,ABS_ASA_SAN,0.4
2084,CHA,ABS_ASA_SAN,0.4
2084,IND,ABS_ASA_SAN,0.4
2084,JPN,ABS_ASA_SAN,0.4
2084,USA,ABS_ASA_SAN,0.4
2085,LAM,ABS_ASA_SAN,0.4
2085,OAS,ABS_ASA_SAN,0.4
2085,SSA,ABS_ASA_SAN,0.4
2085,EUR,ABS_ASA_SAN,0.4
2085,NEU,ABS_ASA_SAN,0.4
2085,MEA,ABS_ASA_SAN,0.4
2085,REF,ABS_ASA_SAN,0.4
2085,CAZ,ABS_ASA_SAN,0.4
2085,CHA,ABS_ASA_SAN,0.4
2085,IND,ABS_ASA_SAN,0.4
2085,JPN,ABS_ASA_SAN,0.4
2085,USA,ABS_ASA_SAN,0.4
2086,LAM,ABS_ASA_SAN,0.4
2086,OAS,ABS_ASA_SAN,0.4
2086,SSA,ABS_ASA_SAN,0.4
2086,EUR,ABS_ASA_SAN,0.4
2086,NEU,ABS_ASA_SAN,0.4
2086,MEA,ABS_ASA_SAN,0.4
2086,REF,ABS_ASA_SAN,0.4
2086,CAZ,ABS_ASA_SAN,0.4
2086,CHA,ABS_ASA_SAN,0.4
2086,IND,ABS_ASA_SAN,0.4
2086,JPN,ABS_ASA_SAN,0.4
2086,USA,ABS_ASA_SAN,0.4
2087,LAM,ABS_ASA_SAN,0.4
2087,OAS,ABS_ASA_SAN,0.4
2087,SSA,ABS_ASA_SAN,0.4
2087,EUR,ABS_ASA_SAN,0.4
2087,NEU,ABS_ASA_SAN,0.4
2087,MEA,ABS_ASA_SAN,0.4
2087,REF,ABS_ASA_SAN,0.4
2087,CAZ,ABS_ASA_SAN,0.4
2087,CHA,ABS_ASA_SAN,0.4
2087,IND,ABS_ASA_SAN,0.4
2087,JPN,ABS_ASA_SAN,0.4
2087,USA,ABS_ASA_SAN,0.4
2088,LAM,ABS_ASA_SAN,0.4
2088,OAS,ABS_ASA_SAN,0.4
2088,SSA,ABS_ASA_SAN,0.4
2088,EUR,ABS_ASA_SAN,0.4
2088,NEU,ABS_ASA_SAN,0.4
2088,MEA,ABS_ASA_SAN,0.4
2088,REF,ABS_ASA_SAN,0.4
2088,CAZ,ABS_ASA_SAN,0.4
2088,CHA,ABS_ASA_SAN,0.4
2088,IND,ABS_ASA_SAN,0.4
2088,JPN,ABS_ASA_SAN,0.4
2088,USA,ABS_ASA_SAN,0.4
2089,LAM,ABS_ASA_SAN,0.4
2089,OAS,ABS_ASA_SAN,0.4
2089,SSA,ABS_ASA_SAN,0.4
2089,EUR,ABS_ASA_SAN,0.4
2089,NEU,ABS_ASA_SAN,0.4
2089,MEA,ABS_ASA_SAN,0.4
2089,REF,ABS_ASA_SAN,0.4
2089,CAZ,ABS_ASA_SAN,0.4
